Alert ID,URL,Package Name,Date
DLA-3924-1,https://lwn.net/Articles/994888,php-horde-mime-viewer,2024-10-19
DLA-3923-1,https://lwn.net/Articles/994889,php-horde-turba,2024-10-19
DLA-3921-1,https://lwn.net/Articles/994692,apache2,2024-10-17
DLA-3922-1,https://lwn.net/Articles/994614,python-cryptography,2024-10-17
DLA-3920-1,https://lwn.net/Articles/994216,php7.4,2024-10-15
DSA-5792-1,https://lwn.net/Articles/994217,webkit2gtk,2024-10-14
DLA-3919-1,https://lwn.net/Articles/994215,libapache-mod-jk,2024-10-14
DLA-3918-1,https://lwn.net/Articles/994006,docker.io,2024-10-13
DSA-5790-1,https://lwn.net/Articles/994008,node-dompurify,2024-10-13
DSA-5791-1,https://lwn.net/Articles/994010,python-reportlab,2024-10-13
DSA-5790-1,https://lwn.net/Articles/994008,node-dompurify,2024-10-13
DLA-3916-1,https://lwn.net/Articles/994011,thunderbird,2024-10-12
DLA-3915-1,https://lwn.net/Articles/994007,libreoffice,2024-10-12
DSA-5789-1,https://lwn.net/Articles/994012,thunderbird,2024-10-12
DLA-3914-1,https://lwn.net/Articles/993761,firefox-esr,2024-10-10
DSA-5788-1,https://lwn.net/Articles/993762,firefox-esr,2024-10-10
DSA-5787-1,https://lwn.net/Articles/993572,chromium,2024-10-09
DSA-5729-2,https://lwn.net/Articles/993391,apache2,2024-10-08
DLA-3913-1,https://lwn.net/Articles/993392,firefox-esr,2024-10-08
DLA-3911-1,https://lwn.net/Articles/993122,libgsf,2024-10-07
DLA-3912-1,https://lwn.net/Articles/993257,kernel,2024-10-07
DSA-5786-1,https://lwn.net/Articles/993121,libgsf,2024-10-05
DSA-5785-1,https://lwn.net/Articles/993123,mediawiki,2024-10-05
DSA-5783-1,https://lwn.net/Articles/993120,firefox-esr,2024-10-04
DSA-5784-1,https://lwn.net/Articles/993124,oath-toolkit,2024-10-04
DLA-3910-1,https://lwn.net/Articles/993119,e2fsprogs,2024-10-04
DSA-5782-1,https://lwn.net/Articles/992916,kernel,2024-10-03
DSA-5781-1,https://lwn.net/Articles/992784,chromium,2024-10-03
DLA-3909-1,https://lwn.net/Articles/992917,zabbix,2024-10-03
DSA-5780-1,https://lwn.net/Articles/992785,php8.2,2024-10-02
DLA-3908-1,https://lwn.net/Articles/992433,debian-security-support,2024-09-30
DLA-3906-1,https://lwn.net/Articles/992245,wireshark,2024-09-30
DLA-3907-1,https://lwn.net/Articles/992435,sqlite3,2024-09-30
DSA-5778-1,https://lwn.net/Articles/992238,cups-filters,2024-09-29
DSA-5779-1,https://lwn.net/Articles/992236,cups,2024-09-29
DLA-3903-1,https://lwn.net/Articles/992244,unbound,2024-09-29
DLA-3905-1,https://lwn.net/Articles/992237,cups-filters,2024-09-29
DLA-3904-1,https://lwn.net/Articles/992235,cups,2024-09-29
DLA-3902-1,https://lwn.net/Articles/992242,ruby-rails-html-sanitizer,2024-09-28
DLA-3901-1,https://lwn.net/Articles/992241,ruby-loofah,2024-09-28
DLA-3900-1,https://lwn.net/Articles/992240,ruby-httparty,2024-09-28
DLA-3899-1,https://lwn.net/Articles/992239,python-asyncssh,2024-09-27
DLA-3897-1,https://lwn.net/Articles/991995,trafficserver,2024-09-27
DSA-5777-1,https://lwn.net/Articles/992234,booth,2024-09-27
DLA-3898-1,https://lwn.net/Articles/992434,nghttp2,2024-09-27
DSA-5776-1,https://lwn.net/Articles/992243,tryton-server,2024-09-27
DSA-5775-1,https://lwn.net/Articles/991994,chromium,2024-09-26
DLA-3896-1,https://lwn.net/Articles/991866,mediawiki,2024-09-26
DLA-3895-1,https://lwn.net/Articles/991867,puredata,2024-09-25
DLA-3894-1,https://lwn.net/Articles/991668,booth,2024-09-24
DSA-5774-1,https://lwn.net/Articles/991333,ruby-saml,2024-09-20
DLA-3893-1,https://lwn.net/Articles/990817,expat,2024-09-19
DSA-5773-1,https://lwn.net/Articles/990997,chromium,2024-09-19
DLA-3892-1,https://lwn.net/Articles/990818,tinyproxy,2024-09-18
DLA-3891-1,https://lwn.net/Articles/990715,mariadb-10.5,2024-09-18
DSA-5771-1,https://lwn.net/Articles/990716,php-twig,2024-09-17
DLA-3890-1,https://lwn.net/Articles/990713,galera-4,2024-09-17
DSA-5770-1,https://lwn.net/Articles/990712,expat,2024-09-17
DSA-5772-1,https://lwn.net/Articles/990714,libreoffice,2024-09-17
DLA-3888-1,https://lwn.net/Articles/990551,php-twig,2024-09-16
DLA-3889-1,https://lwn.net/Articles/990552,pymongo,2024-09-16
DLA-3886-1,https://lwn.net/Articles/990436,nodejs,2024-09-14
DLA-3887-1,https://lwn.net/Articles/990437,ring,2024-09-14
DSA-5769-1,https://lwn.net/Articles/990435,git,2024-09-13
DSA-5768-1,https://lwn.net/Articles/989995,chromium,2024-09-11
DLA-3885-1,https://lwn.net/Articles/989996,redis,2024-09-10
DLA-3884-1,https://lwn.net/Articles/989576,cacti,2024-09-09
DLA-3882-1,https://lwn.net/Articles/989472,thunderbird,2024-09-09
DLA-3883-1,https://lwn.net/Articles/989471,python-jwcrypto,2024-09-09
DSA-5767-1,https://lwn.net/Articles/989473,thunderbird,2024-09-08
DLA-3880-1,https://lwn.net/Articles/989468,amanda,2024-09-07
DLA-3879-1,https://lwn.net/Articles/989470,bluez,2024-09-07
DLA-3881-1,https://lwn.net/Articles/989469,aom,2024-09-07
DLA-3870-1,https://lwn.net/Articles/989011,python-oslo.utils,2024-09-05
DLA-3876-1,https://lwn.net/Articles/989013,setuptools,2024-09-05
DLA-3877-1,https://lwn.net/Articles/989012,ruby-sinatra,2024-09-05
DLA-3875-1,https://lwn.net/Articles/989008,gnutls28,2024-09-05
DLA-3878-1,https://lwn.net/Articles/989163,libxml2,2024-09-05
DLA-3872-1,https://lwn.net/Articles/989007,glance,2024-09-05
DSA-5766-1,https://lwn.net/Articles/989005,chromium,2024-09-05
DLA-3873-1,https://lwn.net/Articles/989009,nova,2024-09-05
DLA-3874-1,https://lwn.net/Articles/989010,nsis,2024-09-05
DLA-3871-1,https://lwn.net/Articles/989006,cinder,2024-09-05
DLA-3869-1,https://lwn.net/Articles/988708,firefox-esr,2024-09-04
DSA-5765-1,https://lwn.net/Articles/988709,firefox-esr,2024-09-04
DLA-3867-1,https://lwn.net/Articles/988544,git,2024-09-03
DLA-3857-1,https://lwn.net/Articles/988545,libtommath,2024-09-03
DLA-3866-1,https://lwn.net/Articles/988548,ruby-tzinfo,2024-09-03
DSA-5764-1,https://lwn.net/Articles/988710,openssl,2024-09-03
DLA-3868-1,https://lwn.net/Articles/988547,ruby-nokogiri,2024-09-03
DLA-3865-1,https://lwn.net/Articles/988543,frr,2024-09-03
DLA-3860-1,https://lwn.net/Articles/988340,dovecot,2024-09-02
DLA-3862-1,https://lwn.net/Articles/988541,calibre,2024-09-02
DLA-3863-1,https://lwn.net/Articles/988546,nbconvert,2024-09-02
DLA-3861-1,https://lwn.net/Articles/988542,exfatprogs,2024-09-02
DLA-3864-1,https://lwn.net/Articles/988549,webkit2gtk,2024-09-02
DLA-3859-1,https://lwn.net/Articles/988343,systemd,2024-09-02
DLA-3858-1,https://lwn.net/Articles/988342,ruby2.7,2024-09-02
DSA-5762-1,https://lwn.net/Articles/988344,webkit2gtk,2024-08-30
DSA-5763-1,https://lwn.net/Articles/988341,pymatgen,2024-08-30
DSA-5761-1,https://lwn.net/Articles/987831,chromium,2024-08-30
DSA-5760-1,https://lwn.net/Articles/987832,ghostscript,2024-08-29
DSA-5759-1,https://lwn.net/Articles/987388,python3.11,2024-08-27
DLA-3856-1,https://lwn.net/Articles/987261,python-html-sanitizer,2024-08-26
DSA-5758-1,https://lwn.net/Articles/987262,trafficserver,2024-08-26
DSA-5757-1,https://lwn.net/Articles/987260,chromium,2024-08-23
DSA-5755-1,https://lwn.net/Articles/986613,glance,2024-08-21
DSA-5756-1,https://lwn.net/Articles/986614,nova,2024-08-21
DSA-5753-1,https://lwn.net/Articles/986610,aom,2024-08-21
DSA-5753-1,https://lwn.net/Articles/986610,aom,2024-08-21
DSA-5754-1,https://lwn.net/Articles/986611,cinder,2024-08-21
DSA-5751-1,https://lwn.net/Articles/986388,squid,2024-08-19
DSA-5750-1,https://lwn.net/Articles/986205,python-asyncssh,2024-08-18
DSA-5748-1,https://lwn.net/Articles/985600,ffmpeg,2024-08-14
DSA-5749-1,https://lwn.net/Articles/985824,flatpak,2024-08-14
DSA-5743-2,https://lwn.net/Articles/985443,roundcube,2024-08-13
DSA-5747-1,https://lwn.net/Articles/985442,kernel,2024-08-12
DSA-5746-1,https://lwn.net/Articles/984939,postgresql-13,2024-08-09
DSA-5745-1,https://lwn.net/Articles/984940,postgresql-15,2024-08-09
DSA-5742-1,https://lwn.net/Articles/984789,odoo,2024-08-08
DSA-5743-1,https://lwn.net/Articles/984790,roundcube,2024-08-08
DSA-5741-1,https://lwn.net/Articles/984788,chromium,2024-08-08
DSA-5744-1,https://lwn.net/Articles/984941,thunderbird,2024-08-08
DSA-5740-1,https://lwn.net/Articles/984667,firefox-esr,2024-08-07
DSA-5739-1,https://lwn.net/Articles/984669,wpa,2024-08-06
DSA-5738-1,https://lwn.net/Articles/984668,openjdk-17,2024-08-06
DSA-5737-1,https://lwn.net/Articles/984587,libreoffice,2024-08-05
DSA-5736-1,https://lwn.net/Articles/984540,openjdk-11,2024-08-05
DSA-5735-1,https://lwn.net/Articles/984175,chromium,2024-07-31
DSA-5734-2,https://lwn.net/Articles/983797,bind9,2024-07-27
DSA-5734-1,https://lwn.net/Articles/983492,bind9,2024-07-25
DSA-5733-1,https://lwn.net/Articles/982539,thunderbird,2024-07-18
DSA-5732-1,https://lwn.net/Articles/982365,chromium,2024-07-18
DSA-5731-1,https://lwn.net/Articles/982257,kernel,2024-07-16
DSA-5730-1,https://lwn.net/Articles/982145,kernel,2024-07-15
DSA-5729-1,https://lwn.net/Articles/981785,apache2,2024-07-11
DSA-5728-1,https://lwn.net/Articles/981693,exim4,2024-07-10
DSA-5727-1,https://lwn.net/Articles/981694,firefox-esr,2024-07-10
DSA-5726-1,https://lwn.net/Articles/981082,krb5,2024-07-05
DSA-5725-1,https://lwn.net/Articles/980720,znc,2024-07-03
DLA-3855-1,https://lwn.net/Articles/980222,pdns-recursor,2024-07-01
DSA-5724-1,https://lwn.net/Articles/980220,openssh,2024-07-01
DLA-3853-1,https://lwn.net/Articles/980225,tryton-server,2024-07-01
DLA-3855-1,https://lwn.net/Articles/980223,pdns-recursor,2024-07-01
DLA-3854-1,https://lwn.net/Articles/980224,tryton-client,2024-07-01
DLA-3851-1,https://lwn.net/Articles/980218,gunicorn,2024-07-01
DLA-3852-1,https://lwn.net/Articles/980215,edk2,2024-07-01
DLA-3850-1,https://lwn.net/Articles/980217,glibc,2024-06-30
DLA-3846-1,https://lwn.net/Articles/980219,libmojolicious-perl,2024-06-30
DLA-3849-1,https://lwn.net/Articles/980216,emacs,2024-06-29
DLA-3848-1,https://lwn.net/Articles/980221,org-mode,2024-06-29
DLA-3847-1,https://lwn.net/Articles/980214,dcmtk,2024-06-28
DLA-3843-1,https://lwn.net/Articles/979830,linux-5.10,2024-06-27
DSA-5723-1,https://lwn.net/Articles/979985,plasma-workspace,2024-06-27
DLA-3845-1,https://lwn.net/Articles/979984,dlt-daemon,2024-06-27
DLA-3840-1,https://lwn.net/Articles/979828,kernel,2024-06-27
DLA-3844-1,https://lwn.net/Articles/979718,git,2024-06-26
DSA-5721-1,https://lwn.net/Articles/979827,ffmpeg,2024-06-26
DSA-5720-1,https://lwn.net/Articles/979716,chromium,2024-06-26
DSA-5722-1,https://lwn.net/Articles/979829,libvpx,2024-06-26
DSA-5719-1,https://lwn.net/Articles/979717,emacs,2024-06-25
DLA-3841-1,https://lwn.net/Articles/979719,linux-5.10,2024-06-25
DSA-5718-1,https://lwn.net/Articles/979721,org-mode,2024-06-25
DLA-3842-1,https://lwn.net/Articles/979720,linux-5.10,2024-06-25
DSA-5715-2,https://lwn.net/Articles/979584,composer,2024-06-24
DLA-3834-1,https://lwn.net/Articles/979495,netty,2024-06-21
DSA-5717-1,https://lwn.net/Articles/979242,php8.2,2024-06-20
DLA-3829-2,https://lwn.net/Articles/979144,sendmail,2024-06-20
DLA-3839-1,https://lwn.net/Articles/979243,putty,2024-06-20
DLA-3837-1,https://lwn.net/Articles/979143,libndp,2024-06-19
DSA-5716-1,https://lwn.net/Articles/979141,chromium,2024-06-19
DLA-3838-1,https://lwn.net/Articles/979142,composer,2024-06-19
DLA-3836-1,https://lwn.net/Articles/978884,thunderbird,2024-06-19
DSA-5715-1,https://lwn.net/Articles/978882,composer,2024-06-18
DSA-5714-1,https://lwn.net/Articles/978883,roundcube,2024-06-18
DLA-3833-1,https://lwn.net/Articles/978771,php7.3,2024-06-18
DLA-3831-1,https://lwn.net/Articles/978680,nano,2024-06-17
DLA-3835-1,https://lwn.net/Articles/978683,roundcube,2024-06-17
DLA-3832-1,https://lwn.net/Articles/978682,pymongo,2024-06-17
DLA-3830-1,https://lwn.net/Articles/978679,libvpx,2024-06-16
DSA-5713-1,https://lwn.net/Articles/978678,libndp,2024-06-16
DSA-5711-1,https://lwn.net/Articles/978685,thunderbird,2024-06-15
DLA-3829-1,https://lwn.net/Articles/978684,sendmail,2024-06-15
